OBJECTID;LAND;BEZ;LOR;STRASSE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
201961;11;6;6010101;Fichtenberg;2019;11;20;3;3;5;3;2;1;1;0;0;0;0;1;792516,9041;5821409,601;13,30669;52,46433
201962;11;7;7040402;Lindenhofsiedlung;2019;12;10;5;2;5;3;0;1;0;0;0;1;0;0;796597,7349;5821140,413;13,36634;52,45972
201963;11;6;6030501;Berlepschstraße;2019;12;19;5;3;1;1;2;0;1;0;1;0;0;1;788819,0004;5816481,024;13,24815;52,42211
201964;11;2;2010103;Moritzplatz;2019;11;19;3;3;5;2;2;1;1;0;0;0;0;0;799117,3243;5826273,946;13,40792;52,50436
201965;11;4;4030519;Kaiserin-Augusta-Allee;2019;11;19;3;3;5;3;1;0;1;0;0;0;0;0;792528,2745;5828727,363;13,31328;52,52993
201966;11;12;12301204;Wittenau Nord;2019;12;17;5;3;6;4;2;0;1;1;0;0;0;0;792611,6863;5835738,134;13,32069;52,59273
201967;11;2;2020204;Urbanstraße;2019;12;18;5;3;0;1;2;0;0;0;1;0;0;0;798477,9505;5824730,654;13,39715;52,49088
201968;11;12;12214125;Waldidyll/Flughafensee;2019;11;19;3;3;2;6;2;0;1;0;1;0;0;0;789784,217;5833673,873;13,27726;52,57574
201969;11;7;7030301;Friedenau;2019;11;19;3;3;1;5;2;1;1;0;0;0;0;0;793733,7956;5821688,171;13,3248;52,46618
201970;11;5;5020625;Borkumer Straße;2019;11;19;3;3;5;2;2;0;1;0;0;0;0;0;784719,4108;5828608,242;13,19838;52,533
201971;11;2;2030302;Lausitzer Platz;2019;12;17;5;3;6;4;2;0;1;1;0;0;0;0;801139,4667;5826282,666;13,43763;52,50333
201972;11;3;3061227;Humannplatz;2019;12;17;5;3;3;6;2;0;1;0;0;0;1;0;799906,8218;5831665,56;13,42438;52,55226
201973;11;6;6020409;Königsberger Straße;2019;11;18;3;3;2;6;2;0;1;0;0;0;0;0;793224,0828;5816823,293;13,31305;52,42284
201974;11;12;12304314;Ziekowstraße/Freie Scholle;2019;11;15;3;3;5;3;1;0;1;0;0;0;0;0;790424,0482;5835943,395;13,28867;52,59575
201975;11;4;4030417;Schloßstraße;2019;12;18;5;3;1;5;2;1;0;0;0;0;1;0;791554,5473;5826675,706;13,29717;52,51206
201976;11;2;2050801;Traveplatz;2019;12;17;5;3;6;6;1;0;1;1;0;0;0;0;803188,6873;5827123,416;13,4685;52,50973
201977;11;2;2010104;Wassertorplatz;2019;11;14;3;3;5;2;0;0;1;0;0;1;0;0;799071,4734;5825609,753;13,40665;52,49843
201978;11;1;1022201;Stephankiez;2019;11;15;3;3;0;1;0;0;0;0;1;0;0;0;795177,8772;5829505,075;13,35292;52,53547
201979;11;6;6040702;Düppel;2019;12;18;5;3;5;3;2;1;1;0;0;0;0;0;787500,7562;5816884,524;13,22916;52,42643
201980;11;4;4020310;Park Ruhwald;2019;11;14;3;3;1;5;0;0;1;0;0;0;0;0;790361,4812;5827394,714;13,28027;52,51914
201981;11;4;4030930;George-Grosz-Platz;2019;12;16;5;3;0;3;2;1;0;0;1;0;0;1;792840,3672;5825522,405;13,31505;52,50103
201982;11;7;7040403;Manteuffelstraße;2019;11;14;3;3;5;3;0;1;1;0;0;0;0;0;797356,1552;5822015,789;13,37825;52,46716
201983;11;2;2010103;Moritzplatz;2019;11;13;3;3;5;2;0;1;0;0;0;0;1;0;799292,6846;5826222,044;13,41045;52,5038
201984;11;7;7020203;Kaiser-Wilhelm-Platz;2019;12;16;5;3;5;2;2;0;1;0;1;0;0;1;795664,3759;5823778,773;13,35499;52,48388
201985;11;3;3071639;Bötzowstraße;2019;12;16;5;3;1;5;2;1;1;0;0;0;0;0;800824,9156;5829173,767;13,43563;52,52942
201986;11;9;9020701;Adlershof West;2019;11;13;3;3;5;2;0;0;1;0;0;0;0;0;807223,4783;5818287,025;13,51963;52,42828
201987;11;11;11040926;Weitlingstraße;2019;11;10;3;3;5;3;0;0;1;0;0;0;0;0;806363,8531;5826858,418;13,51489;52,50558
201988;11;11;11010207;Wartenberg Nord;2019;12;16;5;3;6;4;2;0;1;1;0;0;0;1;805119,2046;5834459,98;13,50359;52,57441
201989;11;3;3010102;Buch;2019;12;14;5;3;5;3;0;1;1;0;0;0;0;0;804356,7982;5840432,64;13,49787;52,62836
201990;11;7;7070703;John-Locke-Straße;2019;11;10;3;3;0;7;0;0;1;0;0;0;1;0;799778,0132;5813975,84;13,40659;52,39376
201991;11;1;1022106;Elberfelder Straße;2019;11;12;3;3;0;7;0;0;0;0;1;0;1;0;793699,5272;5828016,464;13,32987;52,52293
201992;11;1;1011201;Wilhelmstraße;2019;12;15;5;3;2;2;0;1;1;0;0;0;0;0;797296,7749;5827242,859;13,38205;52,51404
201993;11;4;4030724;Lietzensee;2019;11;9;3;3;3;6;0;0;1;0;1;0;0;0;790816,2494;5826017,856;13,28575;52,50655
201994;11;5;5030730;Zitadellenweg;2019;12;14;5;3;2;6;0;0;1;0;0;0;0;0;785961,6833;5829207,103;13,21716;52,53772
201995;11;9;9020501;Oberschöneweide West;2019;12;14;5;2;6;4;0;0;1;1;0;0;0;0;806510,4037;5822282,574;13,51284;52,46449
201996;11;1;1033101;Soldiner Straße;2019;11;9;3;3;5;2;0;0;1;0;0;0;1;0;796159,7445;5832269,931;13,36982;52,55972
201997;11;12;12304313;Borsigwalde;2019;12;14;5;3;0;6;0;0;1;0;1;0;0;0;791346,8308;5834499,855;13,30098;52,58231
201998;11;2;2020205;Chamissokiez;2019;11;7;3;3;0;3;0;1;0;0;1;0;0;0;798023,4733;5824680,213;13,39043;52,49068
201999;11;6;6030608;Schweizer Viertel;2019;12;14;5;2;5;3;0;1;1;0;0;0;0;0;792504,6721;5817218,724;13,30284;52,42677
202000;11;12;12301203;Wittenau Süd;2019;12;13;5;3;2;7;0;0;1;0;0;0;0;0;792671,0829;5834738,129;13,32068;52,58374
202001;11;5;5030832;Rohrdamm;2019;11;7;3;3;2;6;1;0;1;0;0;0;0;0;789365,2818;5829284,605;13,26727;52,53661
202002;11;4;4031032;Halensee;2019;11;7;3;3;5;3;0;1;1;0;0;0;0;0;791590,6966;5825066,629;13,29629;52,49761
202003;11;8;8020620;Tempelhofer Weg;2019;12;13;5;3;5;7;0;1;1;0;0;0;0;0;801243,0097;5820641,384;13,43406;52,45271
202004;11;6;6040810;Dahlem;2019;11;7;3;3;1;5;1;0;0;0;0;0;1;0;791329,3207;5821857,784;13,28965;52,46899
202005;11;8;8020728;Buckow Ost;2019;11;12;3;3;6;4;0;0;1;1;0;0;1;0;801840,0936;5816753,164;13,43931;52,41753
202006;11;8;8010404;Rixdorf;2019;11;10;3;3;3;6;0;1;1;0;0;0;0;0;801549,7862;5823813,108;13,44143;52,48097
202007;11;1;1011103;Lützowstraße;2019;11;11;3;3;1;5;0;1;1;0;0;0;0;0;795596,8063;5826117,301;13,35607;52,50488
202008;11;11;11010310;Mühlengrund;2019;11;10;3;3;6;4;0;0;0;1;0;0;1;0;805274,7225;5833221,787;13,50474;52,56322
202009;11;2;2010101;Askanischer Platz;2019;12;13;5;3;1;5;0;0;1;0;0;0;0;0;797492,6932;5826228,328;13,38402;52,50484
202010;11;5;5020628;Graetschelsteig;2019;12;18;4;3;5;2;1;0;1;0;0;0;1;0;783919,324;5826605,166;13,18491;52,51545
202011;11;3;3020307;Buchholz;2019;11;10;3;3;5;2;0;0;1;0;0;0;1;0;800079,7791;5837502,585;13,43221;52,60448
202012;11;11;11051332;Karlshorst Süd;2019;11;13;2;3;5;2;0;1;0;0;0;0;1;0;807099,2893;5823655,349;13,52274;52,47646
202013;11;1;1044101;Rehberge;2019;11;8;2;3;5;3;0;0;1;0;0;0;0;0;793833,6939;5831855,623;13,33524;52,55727
202014;11;4;4041137;Flinsberger Platz;2019;12;7;4;3;6;2;1;0;1;1;0;0;0;0;790950,8171;5823018,675;13,28511;52,4796
202015;11;1;1011202;Unter den Linden Nord;2019;11;8;2;3;6;4;0;1;0;1;0;0;0;0;797160,435;5827685,961;13,38044;52,51809
202016;11;1;1044202;Sparrplatz;2019;12;14;4;3;6;4;0;0;1;1;0;0;0;0;795389,558;5830607,329;13,35701;52,54524
202017;11;11;11020411;Malchower Weg;2019;11;15;2;2;6;7;0;0;1;1;0;0;0;0;805238,2261;5832168,557;13,50324;52,5538
202018;11;8;8010404;Rixdorf;2019;11;21;2;3;6;4;2;0;1;1;0;0;0;0;802568,866;5823090,579;13,45573;52,47393
202019;11;6;6020408;Lichterfelde Süd;2019;12;19;4;2;5;2;2;0;1;0;1;0;0;0;792587,5683;5815927,382;13,30293;52,41515
202020;11;10;10010310;Alt-Marzahn;2019;11;20;2;2;5;2;2;1;1;0;0;0;0;0;809940,0281;5831602,802;13,57184;52,54608
202021;11;2;2030402;Wrangelkiez;2019;11;19;2;3;0;1;2;1;1;0;0;0;0;0;801751,8948;5825816,553;13,44621;52,49881
202022;11;5;5040936;Jägerallee;2019;11;17;2;3;5;3;2;1;1;0;0;0;0;0;782291,1249;5820464,019;13,15578;52,46123
202023;11;7;7050501;Rathausstraße;2019;12;18;4;3;5;2;2;0;1;0;1;0;0;0;797584,7519;5819588,247;13,37945;52,44527
202024;11;8;8010510;Gewerbegebiet Köllnische Heide;2019;11;16;2;3;2;6;2;0;1;0;0;0;0;0;802955,5444;5822492,127;13,46086;52,46835
202025;11;8;8020619;Buschkrugallee Nord;2019;11;16;2;3;5;3;2;0;1;0;1;0;0;0;801545,4905;5820647,124;13,4385;52,45259
202026;11;12;12214528;Tegeler Forst;2019;12;18;4;3;9;1;2;0;1;0;0;0;0;0;789496,4323;5836129,502;13,27517;52,59791
202027;11;4;4030725;Amtsgerichtsplatz;2019;11;16;2;3;2;3;2;1;1;0;0;0;0;0;791283,9233;5826071,246;13,29267;52,50678
202028;11;7;7040403;Manteuffelstraße;2019;12;18;4;2;6;4;2;0;0;1;1;0;0;1;797328,146;5821868,027;13,37771;52,46585
202029;11;2;2020204;Urbanstraße;2019;11;15;2;3;1;1;0;0;1;0;0;0;0;0;798319,0717;5825079,991;13,39513;52,4941
202030;11;8;8010211;Flughafenstraße;2019;11;18;2;3;0;1;2;1;0;0;0;0;0;0;800471,4775;5823727,38;13,42552;52,48079
202031;11;4;4030930;George-Grosz-Platz;2019;12;17;4;3;1;5;2;1;1;0;0;0;1;0;792786,8061;5825502,331;13,31425;52,50088
202032;11;8;8010303;Donaustraße;2019;12;17;4;3;6;4;2;1;0;1;0;0;0;0;800488,9326;5824245,834;13,42624;52,48543
202033;11;2;2020203;Viktoriapark;2019;11;11;2;3;5;3;0;1;1;0;0;0;0;0;797016,7495;5824467,615;13,37546;52,48932
202034;11;7;7030301;Friedenau;2019;11;14;2;3;0;4;0;1;0;1;0;0;0;0;793489,2937;5821987,882;13,32147;52,469
202035;11;4;4030725;Amtsgerichtsplatz;2019;12;17;4;3;0;7;2;0;0;0;1;0;0;0;791507,1284;5826224,61;13,29608;52,50804
202036;11;2;2040502;Friedenstraße;2019;12;16;4;3;5;3;2;1;1;0;0;0;0;0;801132,3003;5828599,963;13,43963;52,5241
202037;11;9;9030901;Dorf Altglienicke;2019;11;15;2;3;7;7;0;0;1;0;0;0;1;0;807665,5728;5815710,938;13,52374;52,40494
202038;11;12;12214125;Waldidyll/Flughafensee;2019;11;15;2;3;4;6;0;0;1;0;0;0;0;0;788178,1493;5831485,532;13,25173;52,55697
202039;11;9;9051901;Dammvorstadt;2019;11;15;2;3;2;6;0;0;1;0;0;0;0;0;809687,1859;5821241,843;13,55849;52,45337
202040;11;1;1011105;Nördlicher Landwehrkanal;2019;12;18;4;3;5;2;2;1;1;0;0;0;0;0;796415,3719;5826326,504;13,36828;52,50631
202041;11;10;10010207;Marzahner Promenade;2019;11;15;2;3;2;6;0;0;1;0;0;0;0;0;808181,876;5831319,514;13,54573;52,54454
202042;11;1;1011303;Alexanderplatzviertel;2019;12;15;4;3;5;3;1;0;1;0;0;0;0;0;799770,2616;5828632,561;13,41964;52,52515
202043;11;3;3030406;Alt-Karow;2019;11;13;2;3;6;2;0;0;1;1;0;0;0;0;803457,3521;5838505,031;13,48285;52,61159
202044;11;2;2020205;Chamissokiez;2019;11;11;2;3;5;3;0;1;1;0;0;0;0;0;798791,2823;5824111,69;13,40119;52,48516
202045;11;9;9020802;Köllnische Vorstadt;2019;12;23;4;3;6;2;2;0;1;1;0;0;0;0;810528,6111;5820028,802;13,5697;52,44202
202046;11;11;11010310;Mühlengrund;2019;11;9;2;3;0;6;0;0;1;0;1;0;0;0;805387,421;5833300,381;13,50647;52,56386
202047;11;1;1044202;Sparrplatz;2019;11;8;2;3;6;4;0;1;0;1;0;0;0;0;794855,0072;5829889,107;13,34851;52,53909
202048;11;4;4010103;Paul-Hertz-Siedlung;2019;11;8;2;3;9;1;0;0;0;0;0;0;1;0;791265,9936;5829188,626;13,29513;52,53474
202049;11;2;2030302;Lausitzer Platz;2019;12;23;4;3;2;6;2;0;1;0;0;0;0;1;801289,7111;5826168,232;13,43974;52,50222
202050;11;2;2050602;Samariterviertel;2019;12;22;4;3;2;6;2;0;1;0;0;0;0;0;802659,0386;5828003,042;13,46152;52,51791
202051;11;12;12214126;Tegel Süd;2019;11;6;2;2;5;3;2;1;1;0;0;0;0;0;789759,7469;5833884,88;13,27709;52,57765
202052;11;8;8010301;Reuterkiez;2019;11;0;2;3;1;5;2;1;1;0;0;0;0;0;801481,6415;5823923,267;13,44052;52,48199
202053;11;3;3061227;Humannplatz;2019;12;14;7;3;2;1;0;1;1;0;0;0;0;1;800087,0375;5831664,177;13,42703;52,55214
202054;11;4;4051448;Schaperstraße;2019;12;14;7;3;0;1;0;1;0;0;0;0;0;1;793972,088;5824964,429;13,33118;52,49542
202055;11;8;8010301;Reuterkiez;2019;12;13;7;3;4;2;0;1;1;0;0;0;0;1;801100,9916;5824355,675;13,43533;52,48608
202056;11;10;10020413;Gut Hellersdorf;2019;12;13;7;3;5;2;0;0;1;0;0;0;0;1;811281,1738;5831543,416;13,59149;52,54478
202057;11;5;5020417;Staakener Straße;2019;12;13;7;3;0;1;0;1;0;0;0;0;0;1;783579,979;5828907,484;13,18188;52,53627
202058;11;6;6020408;Lichterfelde Süd;2019;12;12;7;3;5;3;0;0;1;0;0;0;0;1;792832,6441;5816434,399;13,30696;52,41956
202059;11;6;6020408;Lichterfelde Süd;2019;12;12;7;3;5;7;0;0;1;0;0;0;0;1;793038,4088;5816601,065;13,31013;52,42095
202060;11;6;6010209;Feuerbachstraße;2019;12;11;7;3;5;2;0;1;1;0;0;0;0;1;794648,8117;5820986,841;13,33761;52,4594
202061;11;1;1033202;Humboldthain Süd;2019;12;11;7;3;2;6;0;0;1;0;1;0;0;1;797909,6647;5829898,523;13,39343;52,53751
202062;11;3;3061131;Falkplatz;2019;12;10;7;3;5;3;0;1;1;0;0;0;0;1;798880,506;5830395,914;13,40815;52,54144
202063;11;2;2050803;Stralauer Kiez;2019;12;5;7;3;6;2;2;0;1;1;0;0;0;1;802002,4516;5826394,442;13,45041;52,50385
202064;11;2;2050801;Traveplatz;2019;12;3;7;3;0;1;2;0;0;0;0;0;1;1;802309,4726;5827480,718;13,45591;52,51342
202065;11;8;8010301;Reuterkiez;2019;12;23;7;3;5;2;2;0;1;0;0;0;0;1;801459,4402;5823891,011;13,44017;52,48171
202066;11;2;2030301;Oranienplatz;2019;12;23;7;3;2;6;2;0;1;0;0;0;0;1;799946,0217;5826078,88;13,41992;52,50216
202067;11;11;11030720;Herzbergstraße;2019;12;21;7;2;6;4;2;0;1;1;0;0;0;1;805771,5977;5830082,507;13,50916;52,53481
202068;11;7;7070701;Kettinger Straße/Schillerstraße;2019;12;20;7;2;5;2;2;0;1;0;0;0;0;1;799740,3027;5814500,787;13,40651;52,39849
202069;11;4;4051550;Leon-Jessel-Platz;2019;12;19;7;3;6;6;2;1;0;1;0;0;0;1;793174,309;5824511,159;13,31907;52,49179
202070;11;8;8040933;Vogelviertel Süd;2019;12;16;7;3;2;6;2;0;1;0;0;0;0;1;803279,1236;5818514,904;13,462;52,43252
202071;11;11;11020513;Orankesee;2019;12;17;7;3;0;7;2;0;1;0;0;0;1;0;803314,1333;5830107,359;13,47306;52,5364
202072;11;10;10020414;Helle Mitte;2019;12;17;7;3;6;2;2;0;1;1;0;0;0;1;812065,4365;5830622,575;13,60216;52,53608
202073;11;1;1033101;Soldiner Straße;2019;12;15;7;3;0;1;1;0;0;0;1;0;0;1;797712,3178;5832057,384;13,39246;52,55697
202074;11;2;2010101;Askanischer Platz;2019;12;15;7;3;5;3;0;0;1;0;0;0;0;1;797469,1253;5826071,94;13,38353;52,50345
202075;11;5;5010312;Kurstraße;2019;12;22;6;3;6;2;2;0;1;1;0;0;0;0;785292,4672;5830004,157;13,20801;52,54521
202076;11;9;9041501;Altstadt Kietz;2019;12;21;6;3;1;5;2;1;0;0;0;0;1;1;811502,9849;5820070,904;13,58403;52,44184
202077;11;9;9041301;Kietzer Feld/Nachtheide;2019;12;13;6;3;6;4;0;0;1;1;0;0;0;0;811477,2654;5819235,28;13,58287;52,43437
202078;11;1;1011402;Arkonaplatz;2019;12;13;6;3;5;3;0;0;1;0;0;0;0;0;798815,4539;5829375,306;13,40627;52,53233
202079;11;9;9051901;Dammvorstadt;2019;12;13;6;3;0;6;0;0;1;0;0;0;1;0;811998,6938;5821165,234;13,59232;52,45137
202080;11;12;12214424;Scharnweberstraße;2019;12;12;6;3;6;4;0;0;1;1;0;0;0;0;793316,0217;5832703,943;13,32838;52,56515
202081;11;7;7030303;Grazer Platz;2019;12;11;6;3;5;3;0;0;1;0;0;0;1;0;795223,1032;5822274,488;13,34717;52,47063
202082;11;6;6030609;Augustaplatz;2019;12;7;6;3;6;2;1;0;1;1;0;0;0;1;793211,5665;5819813,373;13,31548;52,44965
202083;11;7;7010102;Nollendorfplatz;2019;12;10;6;3;5;3;0;1;1;0;0;0;0;0;794992,9962;5825090,207;13,34629;52,496
202084;11;4;4030930;George-Grosz-Platz;2019;12;10;6;3;5;2;0;0;1;0;1;0;0;0;792839,8287;5825503,207;13,31503;52,50086
202085;11;7;7070703;John-Locke-Straße;2019;12;10;6;3;0;1;0;1;0;0;0;0;0;2;799238,9891;5813123,851;13,39793;52,38642
202086;11;10;10010310;Alt-Marzahn;2019;12;10;6;3;0;1;0;0;0;0;1;0;0;2;809150,309;5831069,745;13,55973;52,54175
202087;11;4;4051446;Preußenpark;2019;12;9;6;2;6;2;0;0;1;1;0;0;0;0;792689,8439;5825324,897;13,31267;52,49934
202088;11;9;9020701;Adlershof West;2019;12;9;6;3;4;1;0;0;1;0;0;0;0;2;807876,7188;5818167,844;13,5291;52,42684
202089;11;6;6020410;Oberhofer Platz;2019;12;8;6;3;5;3;0;0;0;0;1;1;0;1;794322,9437;5816920,213;13,32924;52,42312
202090;11;4;4051653;Prager Platz;2019;12;8;6;3;5;2;0;1;1;0;0;0;0;0;793979,405;5824651,059;13,33101;52,49261
202091;11;1;1022207;Hansaviertel;2019;12;8;6;2;0;1;1;0;0;0;1;0;0;2;794544,9781;5827511,64;13,34185;52,51795
202092;11;12;12302211;Lübarser Straße;2019;12;8;6;3;3;6;0;1;1;0;0;0;0;0;793524,6761;5836870,284;13,33513;52,60239
202093;11;4;4041239;Stadion Wilmersdorf;2019;12;7;6;3;5;2;1;1;0;0;0;0;1;0;792231,5646;5823140,285;13,30402;52,48
202094;11;7;7040406;Germaniagarten;2019;12;7;6;3;5;2;0;1;1;0;0;0;0;1;800159,6576;5821496,277;13,41893;52,46097
202095;11;11;11051330;Karlshorst West;2019;12;7;6;3;5;7;2;1;1;0;0;0;0;1;807206,462;5825569,211;13,52608;52,49355
202096;11;4;4030931;Breitscheidplatz;2019;12;14;6;2;6;4;0;0;1;1;0;0;0;0;794013,9175;5825926,128;13,33265;52,50402
202097;11;1;1011202;Unter den Linden Nord;2019;12;19;6;3;5;3;2;0;1;0;0;0;0;0;797893,8568;5828168,499;13,39165;52,52201
202098;11;3;3061131;Falkplatz;2019;12;19;6;2;0;1;2;1;0;0;0;0;0;0;798796,6317;5830351,047;13,40688;52,54108
202099;11;5;5010207;Darbystraße;2019;12;19;6;3;2;6;2;0;1;0;0;0;0;0;783610,4808;5830663,863;13,18383;52,55201
202100;11;9;9010101;Elsenstraße;2019;12;18;6;3;1;5;2;1;1;0;0;0;0;0;802309,1286;5825528,612;13,45413;52,49592
202101;11;1;1044101;Rehberge;2019;12;18;6;2;5;3;2;1;1;0;0;0;0;0;794649,798;5831458,698;13,34689;52,55327
202102;11;7;7050505;Hundsteinweg;2019;12;17;6;3;2;6;2;0;1;0;0;0;0;0;798755,5467;5819084,381;13,39617;52,44012
202103;11;11;11010310;Mühlengrund;2019;12;17;6;3;2;6;2;0;1;0;0;0;0;1;805758,4303;5833536,47;13,51214;52,56577
202104;11;5;5010314;Carl-Schurz-Straße;2019;12;16;6;3;0;6;2;0;1;0;0;0;1;0;784819,0469;5829040,112;13,20022;52,53682
202105;11;6;6010205;Südende;2019;12;16;6;3;2;2;1;0;1;0;0;0;0;0;795330,6323;5819980,797;13,34672;52,45001
202106;11;1;1022204;Thomasiusstraße;2019;12;16;6;3;0;1;0;1;0;0;0;0;0;0;795321,435;5827750,864;13,35347;52,51967
202107;11;3;3040512;Wilhelmsruh;2019;12;16;6;3;8;1;2;0;1;0;0;0;0;0;796253,9461;5835298,93;13,37391;52,58682
202108;11;5;5010314;Carl-Schurz-Straße;2019;12;15;6;3;5;3;0;0;1;0;0;0;1;0;784404,5968;5829512,201;13,19453;52,54127
202109;11;1;1011202;Unter den Linden Nord;2019;12;15;6;3;2;2;2;0;0;0;0;0;1;1;797160,435;5827685,961;13,38044;52,51809
202110;11;2;2040503;Richard-Sorge-Viertel;2019;12;15;6;3;2;7;0;1;1;0;0;0;0;0;801811,7887;5827957,622;13,44903;52,51797
202111;11;3;3020209;Niederschönhausen;2019;12;14;6;3;6;4;0;0;1;1;0;0;0;0;798130,3474;5835469,21;13,40168;52,58733
202112;11;3;3040614;Pankow Zentrum;2019;12;6;5;3;6;7;2;1;0;1;0;0;0;0;799922,295;5834443,365;13,42712;52,57715
202113;11;4;4031032;Halensee;2019;12;13;5;2;6;4;0;0;1;1;0;0;0;0;791869,5193;5824789,061;13,30015;52,49498
202114;11;2;2030402;Wrangelkiez;2019;12;11;5;3;5;2;0;1;1;0;0;0;0;0;801837,2142;5825745,456;13,4474;52,49813
202115;11;1;1011301;Charitéviertel;2019;12;16;5;3;3;6;2;1;0;0;0;0;1;0;796789,3874;5828824,375;13,376;52,5285
202116;11;8;8010303;Donaustraße;2019;12;16;5;3;5;3;2;1;1;0;0;0;0;0;801218,2685;5823891,147;13,43663;52,48185
202117;11;12;12302108;Märkisches Zentrum;2019;12;16;5;3;6;4;1;0;1;1;0;0;0;1;793984,3339;5836609,779;13,34167;52,59981
202118;11;6;6040809;Thielallee;2019;12;15;5;3;3;6;2;0;1;0;0;0;0;1;791694,0818;5819361,861;13,29282;52,44642
202119;11;7;7050506;Birnhornweg;2019;12;15;5;3;5;3;1;0;1;0;0;0;0;1;798794,2461;5817120,118;13,39498;52,42249
202120;11;9;9010401;Johannisthal West;2019;12;15;5;3;5;3;2;0;1;0;0;0;0;1;806287,1719;5820685,277;13,5081;52,4503
202121;11;1;1011201;Wilhelmstraße;2019;12;14;5;3;1;5;0;0;1;0;0;0;0;0;796959,2071;5826717,16;13,37662;52,50951
202122;11;8;8010404;Rixdorf;2019;12;20;5;3;6;7;2;0;0;1;0;0;1;1;802162,0545;5822786,82;13,44948;52,47143
202123;11;1;1033201;Brunnenstraße;2019;12;13;5;3;0;5;0;0;1;0;1;0;0;1;798133,5315;5830932,121;13,39765;52,54666
202124;11;6;6030607;Goerzwerke;2019;12;13;5;3;2;2;0;0;1;0;0;0;0;1;790734,0305;5815384,22;13,27528;52,41127
202125;11;1;1044201;Reinickendorfer Straße;2019;12;12;5;3;5;3;0;1;1;0;0;0;0;1;796981,2124;5831508,988;13,38122;52,55246
202126;11;10;10040931;Mahlsdorf Nord;2019;12;12;5;3;5;3;0;1;1;0;0;0;0;1;812883,4335;5828217,38;13,61192;52,51406
202127;11;11;11040925;Victoriastadt;2019;12;12;5;3;0;1;0;0;0;0;1;0;0;1;803347,4837;5826400,71;13,47017;52,50316
202128;11;9;9010401;Johannisthal West;2019;12;12;5;2;5;2;1;1;0;0;0;1;0;0;805510,4034;5821508,895;13,49746;52,45811
202129;11;9;9010401;Johannisthal West;2019;12;11;5;3;8;1;0;0;1;0;0;0;0;1;805160,6007;5821478,466;13,4923;52,45804
202130;11;1;1011302;Oranienburger Straße;2019;12;11;5;3;5;3;0;0;1;0;1;0;0;1;798422,5354;5828389,824;13,39962;52,52371
202131;11;2;2010102;Mehringplatz;2019;12;10;5;3;0;5;0;0;1;0;0;0;0;0;798020,0674;5825846,159;13,39142;52,50113
202132;11;8;8020727;Buckow Mitte;2019;12;10;5;2;2;6;0;0;1;0;0;1;0;0;800323,692;5816754,785;13,41708;52,41837
202133;11;9;9051901;Dammvorstadt;2019;12;9;5;3;3;6;0;0;1;0;0;0;1;1;809662,1644;5821475,945;13,55834;52,45548
202134;11;2;2020203;Viktoriapark;2019;12;21;5;2;5;3;2;1;0;0;0;0;0;1;797270,4236;5824744,308;13,37943;52,49166
202135;11;1;1011401;Invalidenstraße;2019;12;20;5;3;1;5;0;1;1;0;0;0;0;0;798411,2953;5829204,446;13,40018;52,53102
202136;11;8;8020619;Buschkrugallee Nord;2019;12;19;5;2;6;1;2;0;1;1;0;0;0;0;801386,2248;5821165,914;13,43663;52,45733
202137;11;5;5030730;Zitadellenweg;2019;12;19;5;3;2;6;2;0;1;0;0;0;0;0;786933,0485;5829325,556;13,23155;52,53827
202138;11;6;6030503;Zehlendorf Mitte;2019;12;18;5;3;5;3;2;1;1;0;0;0;0;1;790633,8206;5817849,788;13,27595;52,43342
202139;11;2;2030301;Oranienplatz;2019;12;18;5;3;2;2;2;1;1;0;0;0;0;0;799585,3322;5826345,256;13,41486;52,50474
202140;11;3;3030715;Heinersdorf;2019;12;17;5;2;5;3;2;0;1;0;0;0;0;1;800942,4565;5833548,097;13,44132;52,56856
202141;11;3;3051017;Rennbahnstraße;2019;12;17;5;2;6;4;2;0;1;1;0;0;0;1;802768,8286;5832700,167;13,46741;52,55995
202142;11;4;4010102;Plötzensee;2019;12;16;5;3;5;2;2;0;1;0;0;0;0;0;791662,481;5830679,232;13,30227;52,54789
202143;11;1;1011203;Unter den Linden Süd;2019;12;8;5;3;5;3;0;0;1;0;0;0;1;1;798035,5457;5827401,85;13,39304;52,51506
202144;11;9;9010202;Köpenicker Landstraße;2019;12;7;5;3;3;5;0;0;0;0;1;0;1;1;803926,8566;5823420,803;13,47596;52,47613
202145;11;3;3040818;Pankow Süd;2019;12;7;5;3;5;2;0;0;1;0;0;0;0;1;799829,707;5831977,581;13,42353;52,5551
202146;11;3;3061430;Volkspark Prenzlauer Berg;2019;12;7;5;3;2;6;1;0;1;0;0;0;0;1;801743,1089;5830056,555;13,44992;52,53682
202147;11;6;6030504;Teltower Damm;2019;12;7;5;2;6;4;0;0;1;1;0;0;0;1;789635,1494;5817024,759;13,26059;52,42656
202148;11;1;1033201;Brunnenstraße;2019;12;7;5;3;5;2;2;0;1;0;0;0;0;1;798079,604;5829993,131;13,39601;52,53827
202149;11;9;9051901;Dammvorstadt;2019;12;6;5;3;4;6;2;1;0;0;0;0;0;1;810842,7494;5821379,93;13,57556;52,45395
