OBJECTID;LAND;BEZ;LOR;STRASSE;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
204781;11;10;10020415;Hellersdorfer Promenade;10200422;2018;9;11;3;3;5;2;0;1;1;0;0;0;0;0;812094,7544;5831799,312;13,60369343;52,5466086
204782;11;1;1011303;Alexanderplatzviertel;1100310;2018;9;14;5;3;2;6;0;0;1;0;1;0;1;0;799203,8278;5828464,66;13,4111639;52,52395147
204783;11;7;7010102;Nollendorfplatz;7100102;2018;9;14;5;3;0;4;0;0;0;1;0;0;1;0;794972,6603;5825120,892;13,34601685;52,49628255
204784;11;12;12103117;Letteplatz;12100101;2018;9;9;3;3;5;3;0;0;1;0;0;0;0;0;796266,8316;5832379,256;13,37149241;52,56064562
204785;11;3;3010101;Bucher Forst;3100101;2018;9;9;3;3;5;3;0;1;1;0;0;0;0;0;803850,9477;5841447,531;13,49135095;52,63774084
204786;11;11;11030720;Herzbergstraße;11300721;2018;9;15;3;3;2;6;0;0;1;0;0;0;0;0;804897,9097;5829951,442;13,49619699;52,53412257
204787;11;3;3050923;Weißenseer Spitze;3500934;2018;9;14;5;3;5;3;0;0;1;0;1;0;0;0;800540,0266;5832082,506;13,43407197;52,55564415
204788;11;2;2010102;Mehringplatz;2100102;2018;9;9;3;3;1;5;0;0;1;0;0;0;0;0;797810,5522;5826196,153;13,38865823;52,50437989
204789;11;9;9020501;Oberschöneweide West;9200510;2018;9;8;3;2;5;2;0;1;1;0;0;0;0;0;806371,0388;5822235,197;13,51074978;52,4641414
204790;11;1;1011201;Wilhelmstraße                                                                                       ;1100205;2018;9;13;5;3;3;6;0;1;1;0;0;0;0;0;796963,7565;5826946,092;13,37688814;52,51156384
204791;11;4;4031032;Halensee;4500937;2018;9;9;3;3;2;6;0;0;1;0;0;0;0;0;791714,2028;5825145,708;13,29817727;52,49825645
204792;11;9;9030902;Wohngebiet II;9300922;2018;9;13;5;3;5;3;0;0;1;0;0;0;0;0;808183,4305;5815760,528;13,53137527;52,40509545
204793;11;4;4030725;Amtsgerichtsplatz;4300416;2018;9;10;5;3;6;4;0;0;1;1;0;0;0;0;791484,917;5826012,833;13,2955683;52,50615267
204794;11;3;3040614;Pankow Zentrum                                                                                      ;3400721;2018;9;9;3;3;6;4;0;0;1;1;0;0;0;0;798217,8018;5833001,421;13,40074665;52,56515747
204795;11;2;2040701;Andreasviertel;2400521;2018;9;13;3;3;2;6;0;0;1;0;0;0;0;0;800374,9679;5827894,367;13,4278591;52,51819586
204796;11;11;11040925;Victoriastadt;11400927;2018;9;10;5;3;5;3;0;1;1;0;0;0;0;0;803622,4219;5826581,314;13,47437452;52,50462906
204797;11;3;3071639;Bötzowstraße;3701660;2018;9;13;3;3;5;3;0;0;1;0;1;0;0;0;800905,588;5829196,165;13,43683341;52,52957161
204798;11;6;6020301;Alt-Lankwitz;6200311;2018;9;17;2;3;5;7;0;0;1;0;0;0;0;0;795836,6424;5819065,839;13,35333762;52,44153594
204799;11;2;2030301;Oranienplatz;2300314;2018;9;9;5;3;0;2;0;1;1;0;0;0;0;0;799917,2167;5825975,349;13,41940403;52,50124684
204800;11;1;1011303;Alexanderplatzviertel;1100310;2018;9;9;5;3;2;7;0;1;1;0;0;0;0;0;799019,0973;5828495,724;13,40847711;52,52433126
204801;11;4;4031032;Halensee;4500938;2018;9;13;2;3;0;1;0;1;1;0;0;0;0;0;791755,7919;5824825,995;13,29850814;52,49536803
204802;11;3;3010102;Buch;3100103;2018;9;9;5;3;5;3;0;0;1;0;0;0;0;0;804238,6124;5840166,086;13,49588229;52,6260391
204803;11;2;2020204;Urbanstraße;2200210;2018;9;8;5;3;5;2;0;1;1;0;0;0;0;0;798700,2066;5824703,565;13,40038809;52,49051453
204804;11;7;7010103;Barbarossaplatz;7100204;2018;9;8;5;3;3;2;0;1;0;0;1;0;0;0;795494,7956;5824667,855;13,35328386;52,49193897
204805;11;6;6040807;Zehlendorf Eiche                                                                                    ;6400841;2018;9;18;2;3;2;6;0;0;1;0;0;0;0;0;789692,0335;5818410,545;13,26262416;52,43895081
204806;11;4;4051652;Nikolsburger Platz;4501149;2018;9;7;5;3;5;2;0;1;1;0;0;0;0;0;793453,0303;5824402,434;13,32306378;52,49066107
204807;11;4;4051549;Rathaus Wilmersdorf;4501146;2018;9;7;5;3;5;3;0;1;0;0;0;0;0;0;792854,3952;5823876,449;13,31380983;52,48626725
204808;11;2;2030302;Lausitzer Platz;2300316;2018;9;18;2;3;5;2;0;1;1;0;0;0;0;0;801470,0658;5826032,482;13,4422631;52,50090328
204809;11;4;4030621;Spreestadt;4300620;2018;9;17;2;3;5;2;0;1;1;0;0;0;0;0;793879,1896;5826970,887;13,33158914;52,51345671
204810;11;5;5010101;Hakenfelde Nord;5100103;2018;9;6;5;3;5;2;0;0;1;0;1;0;0;0;785619,5976;5832034,89;13,21456402;52,5632478
204811;11;5;5040935;Groß-Glienicker Weg;5400942;2018;9;17;2;3;2;6;0;0;1;0;0;0;1;0;782741,3833;5820924,806;13,16277532;52,46513299
204812;11;4;4030726;Droysenstraße;4500936;2018;9;13;5;3;5;3;0;0;1;0;0;0;1;0;792090,9128;5825308,948;13,30385396;52,49951837
204813;11;7;7050503;Eisenacher Straße                                                                                   ;7501031;2018;9;11;5;3;3;6;0;1;0;0;0;0;0;0;799146,1542;5819901,596;13,40263124;52,4472271
204814;11;4;4020204;Olympiagelände;4200203;2018;9;17;2;3;3;2;0;0;1;0;1;0;0;0;787713,4546;5826431,047;13,24051682;52,51190423
204815;11;10;10010203;Gewerbegebiet Bitterfelder Straße                                                                   ;10100205;2018;9;13;5;3;5;3;0;1;1;0;0;0;0;0;808470,6624;5833236,176;13,55175409;52,5615494
204816;11;1;7010101;Wittenbergplatz/Viktoria-Luise-Platz;7100101;2018;9;9;5;3;5;2;0;1;1;1;0;0;0;0;794697,579;5826033,499;13,34278414;52,5046121
204817;11;4;4051551;Brabanter Platz;4501148;2018;9;16;2;2;5;2;0;0;1;0;1;0;0;0;792823,25;5823227,342;13,31278228;52,48046489
204818;11;1;1011301;Charitéviertel;1100308;2018;9;16;2;2;6;4;0;0;1;1;0;0;0;0;796973,5034;5829274,109;13,37910996;52,53242665
204819;11;8;8010118;Silbersteinstraße;8100104;2018;9;13;5;3;2;2;0;1;1;0;0;0;0;0;800807,5373;5822639,329;13,42947006;52,47085497
204820;11;3;3040512;Wilhelmsruh;3400619;2018;9;15;2;3;5;3;0;1;1;0;0;0;0;0;795956,5159;5835567,7;13,3697741;52,58939539
204821;11;1;1033201;Brunnenstraße                                                                                       ;1300834;2018;9;15;2;3;2;6;0;0;1;0;1;0;0;0;797678,8033;5830710,152;13,39076352;52,54491423
204822;11;6;6020411;Schütte-Lanz-Straße                                                                                 ;6200423;2018;9;14;2;3;2;6;0;0;1;0;0;0;1;0;793387,3497;5816216,625;13,31490723;52,41731293
204823;11;4;4031032;Halensee;4500938;2018;9;9;5;2;5;2;0;0;1;0;1;0;0;0;792065,2418;5824898,982;13,30311737;52,49585684
204824;11;10;10010310;Alt-Marzahn;10100315;2018;9;14;2;3;5;2;0;1;1;0;0;0;0;0;809941,5157;5831628,363;13,57188189;52,54630585
204825;11;6;6030503;Zehlendorf Mitte                                                                                    ;6300527;2018;9;13;2;2;5;2;0;1;1;0;0;0;0;0;790369,994;5818260,119;13,27243913;52,43724266
204826;11;2;2010102;Mehringplatz;2100102;2018;9;8;5;3;5;3;0;0;1;0;1;0;0;0;798047,9462;5826489,651;13,39240815;52,5068811
204827;11;11;11051331;Karlshorst Nord;11501340;2018;9;8;3;3;2;6;0;0;0;0;0;1;0;0;807343,3985;5825105,104;13,52766228;52,48931595
204828;11;8;8010510;Gewerbegebiet Köllnische Heide;8100521;2018;9;8;5;3;9;1;0;0;1;0;0;0;0;0;802069,5575;5822105,19;13,4475094;52,46537105
204829;11;8;8010214;Glasower Straße;8100209;2018;9;12;2;3;3;6;0;1;0;0;0;1;0;0;801728,5884;5822354,185;13,4427307;52,46779124
204830;11;8;8020622;Parchimer Allee;8200726;2018;9;7;5;2;5;3;0;1;0;0;0;0;0;0;802017,2637;5820326,36;13,44513289;52,44945598
204831;11;10;10020414;Helle Mitte;10200421;2018;9;13;5;3;5;3;0;1;1;0;0;0;0;0;812065,2877;5830623,335;13,60215576;52,53608742
204832;11;5;5030730;Zitadellenweg;5300736;2018;9;12;2;3;2;2;0;0;1;0;0;0;1;0;785743,2664;5829268,401;13,21400263;52,53837919
204833;11;4;4051654;Wilhelmsaue;4501150;2018;9;12;2;3;3;6;0;0;0;0;1;0;1;0;793371,2381;5823923,974;13,32144137;52,48641582
204834;11;2;2030302;Lausitzer Platz;2300316;2018;9;14;3;3;3;6;0;0;1;0;0;1;0;0;801454,0372;5826033,951;13,44202901;52,5009253
204835;11;7;7040403;Manteuffelstraße                                                                                    ;7400823;2018;9;12;5;3;5;2;0;0;1;0;0;0;0;0;797240,7128;5820714,922;13,37540114;52,45555704
204836;11;8;8010117;Schillerpromenade;8100102;2018;9;11;2;3;6;4;0;0;0;1;0;0;1;0;800516,4891;5823436,288;13,42591625;52,47815862
204837;11;12;12214424;Scharnweberstraße                                                                                   ;12200309;2018;9;8;3;3;5;2;0;1;0;0;0;1;0;0;793339,0711;5832401,581;13,32844698;52,5624309
204838;11;12;12224230;Heiligensee;12400618;2018;9;12;5;2;0;7;0;1;1;0;0;0;0;0;787997,7363;5837424,643;13,25423576;52,61031577
204839;11;2;2010104;Wassertorplatz;2100106;2018;9;14;2;3;2;6;0;0;1;0;0;0;0;0;799753,5822;5825690,345;13,41674408;52,49878212
204840;11;5;5030832;Rohrdamm;5300839;2018;9;12;5;2;5;3;0;0;1;0;0;0;0;0;789592,4316;5829626,112;13,27090975;52,53955424
204841;11;8;8020619;Buschkrugallee Nord;8200622;2018;9;12;5;3;3;6;0;0;1;0;1;0;0;0;801226,5386;5821682,799;13,43475646;52,46205043
204842;11;7;7020202;Volkspark (Rudolf-Wilde-Park);7200308;2018;9;16;2;3;0;7;0;1;0;0;0;0;0;0;794647,991;5823914,465;13,3401814;52,48564304
204843;11;12;12304313;Borsigwalde;12500825;2018;9;15;3;3;5;2;0;1;1;0;0;0;0;0;792385,168;5835225,335;13,31690504;52,58825771
204844;11;5;5010209;An der Kappe;5100211;2018;9;11;5;3;5;2;0;0;1;0;0;0;0;0;781905,9622;5829566,103;13,1578276;52,54304727
204845;11;1;1044101;Rehberge;1400937;2018;9;20;2;2;6;4;2;0;1;1;0;0;0;0;794155,4224;5831882,197;13,33999499;52,55733457
204846;11;9;8041037;Alt-Rudow;8401243;2018;9;11;5;3;3;6;0;1;0;0;0;0;0;0;805689,1574;5818777,364;13,49757973;52,43353233
204847;11;7;7040403;Manteuffelstraße                                                                                    ;7400825;2018;9;11;5;3;1;3;0;0;1;0;0;0;1;0;797350,6814;5821086,665;13,37734583;52,45882953
204848;11;9;9020501;Oberschöneweide West;9200510;2018;9;10;2;3;2;6;0;0;1;0;0;0;0;0;806106,0555;5823397,571;13,50792792;52,47470758
204849;11;4;4030827;Karl-August-Platz;4300623;2018;9;11;5;3;2;2;0;0;1;0;0;0;0;0;792527,2561;5826100,467;13,31095894;52,5063804
204850;11;4;4051446;Preußenpark;4501043;2018;9;10;2;3;5;3;0;1;1;0;0;0;0;0;792748,5036;5824937,62;13,31318715;52,49583715
204851;11;12;12304313;Borsigwalde;12500825;2018;9;10;2;3;2;6;0;0;1;0;0;0;0;0;792332,8283;5835047,591;13,31597783;52,58669245
204852;11;3;3050923;Weißenseer Spitze;3500934;2018;9;14;3;2;0;1;0;1;0;0;0;0;0;0;801038,8484;5831666,1;13,44102984;52,55163638
204853;11;5;5030730;Zitadellenweg;5300735;2018;9;10;5;3;2;6;0;1;0;0;0;0;1;0;786306,5186;5830462,847;13,22331423;52,54879259
204854;11;5;5020626;Adamstraße                                                                                          ;5200631;2018;9;9;2;3;5;3;0;1;1;0;0;0;0;0;784595,8351;5827970,718;13,19601915;52,52734462
204855;11;6;6040809;Thielallee;6400843;2018;9;7;5;3;6;7;0;1;0;1;0;0;0;0;790430,3358;5819041,408;13,2740033;52,44421508
204856;11;2;2010102;Mehringplatz;2100102;2018;9;9;2;3;2;6;0;0;1;0;0;0;0;0;798451,9835;5826556,589;13,39840351;52,50726024
204857;11;2;7040401;Neu-Tempelhof;7400720;2018;9;15;5;2;3;6;0;0;0;0;0;0;1;0;797761,442;5823954,551;13,38593332;52,48431333
204858;11;10;10010308;Marzahner Chaussee;10100311;2018;9;7;4;3;2;7;0;0;1;0;0;0;0;0;807579,5596;5829186,93;13,53490079;52,52576442
204859;11;7;7040401;Neu-Tempelhof;7400720;2018;9;9;2;3;3;6;0;1;1;0;0;0;0;0;797166,3202;5823799,694;13,37705713;52,48324941
204860;11;4;4010101;Jungfernheide;4100101;2018;9;16;2;3;5;2;0;1;1;0;0;0;0;0;790422,2934;5829042,969;13,2826018;52,5338847
204861;11;4;4041134;Bismarckallee;4400726;2018;9;11;4;3;2;6;0;0;1;0;0;0;0;0;790859,0346;5824560,315;13,28510424;52,49346483
204862;11;10;10010102;Havemannstraße                                                                                      ;10100104;2018;9;9;2;2;6;4;0;0;1;1;0;0;0;0;810001,6926;5834099,02;13,57507387;52,56841228
204863;11;10;10010206;Ringkolonnaden;10100209;2018;9;22;2;3;6;2;2;0;1;1;0;0;0;0;809668,603;5832110,683;13,56831985;52,55078336
204864;11;1;1011401;Invalidenstraße                                                                                     ;1100415;2018;9;21;2;3;5;7;2;0;1;0;1;0;0;0;797310,3746;5829114,301;13,38391867;52,53081051
204865;11;1;1033101;Soldiner Straße                                                                                     ;1300732;2018;9;18;4;3;0;2;0;1;1;0;0;0;0;0;797283,1391;5832230,355;13,38630721;52,55875701
204866;11;1;1033201;Brunnenstraße                                                                                       ;1300834;2018;9;20;4;3;3;6;2;0;1;0;1;0;0;0;798423,3028;5830177,583;13,40123131;52,53973322
204867;11;1;1011301;Charitéviertel;1100308;2018;9;21;2;3;5;2;2;1;1;0;0;0;0;0;797173,6775;5829176,672;13,3819652;52,53144414
204868;11;6;6030503;Zehlendorf Mitte                                                                                    ;6300527;2018;9;18;4;3;2;6;0;0;1;0;1;0;0;0;790946,6736;5818095,645;13,28075542;52,43546164
204869;11;9;9020701;Adlershof West;9200715;2018;9;20;4;3;5;2;1;1;1;0;0;0;0;0;809333,3161;5818492,577;13,55074997;52,42893165
204870;11;12;12302212;Rollbergesiedlung;12601032;2018;9;20;2;3;5;7;2;0;1;0;0;0;1;0;793490,8158;5837821,555;13,33548003;52,61093562
204871;11;11;11020411;Malchower Weg;11200410;2018;9;19;2;3;2;6;2;0;1;0;0;0;0;0;806276,7659;5832102,493;13,51844501;52,55262761
204872;11;4;4030726;Droysenstraße;4500936;2018;9;19;4;3;1;5;0;0;1;0;1;0;0;0;791760,4201;5825557,194;13,29921666;52,50192066
204873;11;10;10030724;Oberfeldstraße                                                                                      ;10300731;2018;9;19;2;3;2;3;1;1;1;0;0;0;0;0;809552,0788;5828022,011;13,56279939;52,51420854
204874;11;1;1011401;Invalidenstraße                                                                                     ;1100415;2018;9;9;6;3;5;3;0;1;0;0;0;0;0;0;797396,4307;5829170,324;13,38523367;52,53126575
204875;11;6;6040703;Nikolassee;6400737;2018;9;16;3;3;5;2;0;1;1;0;0;0;0;0;787704,5692;5821695,483;13,23629733;52,46945175
204876;11;4;4030518;Tegeler Weg;4300517;2018;9;19;2;3;0;3;0;0;1;0;1;0;0;0;791914,1941;5828217,214;13,30380917;52,525685
204877;11;5;5010101;Hakenfelde Nord;5100104;2018;9;18;4;2;0;7;0;1;0;0;0;0;0;0;785375,4346;5831696,753;13,21068095;52,56034416
204878;11;7;7050501;Rathausstraße                                                                                       ;7501030;2018;9;18;4;3;3;5;0;0;1;0;0;0;0;0;797607,5847;5819915,348;13,38007189;52,44819003
204879;11;7;7070704;Nahariyastraße                                                                                      ;7601545;2018;9;19;2;3;0;4;0;0;0;1;0;0;1;0;800625,386;5814138,265;13,4191531;52,39475599
204880;11;12;12214424;Scharnweberstraße                                                                                   ;12200309;2018;9;17;4;3;5;2;0;1;1;0;0;0;0;0;793043,6669;5832662,123;13,32433169;52,5649256
204881;11;4;4031032;Halensee;4500937;2018;9;9;2;3;3;6;0;0;0;0;0;0;1;0;791668,5625;5825128,52;13,2974918;52,49812676
204882;11;1;1011204;Leipziger Straße                                                                                    ;1100207;2018;9;17;4;3;0;3;0;0;1;0;1;0;0;0;798616,7442;5826998,46;13,40122029;52,51113086
204883;11;6;6020303;Lankwitz Kirche                                                                                     ;6200313;2018;9;17;4;3;2;6;0;0;1;0;1;0;0;0;795330,7792;5818483,173;13,34540208;52,4365861
204884;11;1;1011105;Nördlicher Landwehrkanal                                                                            ;1100102;2018;9;8;2;3;5;3;0;1;1;0;0;0;0;0;795764,0228;5826685,499;13,35902965;52,50987967
204885;11;8;8010404;Rixdorf;8100417;2018;9;13;4;3;2;6;0;0;1;0;0;0;1;0;802316,4031;5823266,95;13,45218466;52,47564749
204886;11;11;11030720;Herzbergstraße;11300721;2018;9;16;4;3;2;6;0;0;1;0;0;0;0;0;805494,9005;5830034,963;13,50504777;52,53453683
204887;11;4;4030620;Alt-Lietzow;4300619;2018;9;8;2;3;5;2;0;0;1;0;0;0;0;0;792766,3967;5827046,373;13,31530435;52,51473186
204888;11;9;9020502;Oberschöneweide Ost;9200512;2018;9;21;2;2;8;1;2;0;1;0;0;0;1;0;808841,7797;5821600,377;13,5464157;52,45706137
204889;11;6;6040810;Dahlem;6400844;2018;9;16;4;2;3;6;0;1;1;0;0;0;0;0;791136,5131;5820004,35;13,28520323;52,45247242
204890;11;1;1011203;Unter den Linden Süd;1100206;2018;9;21;2;2;0;1;2;1;0;0;0;0;0;0;797758,5583;5827464,581;13,3890292;52,51577819
204891;11;3;3040512;Wilhelmsruh;3400619;2018;9;8;6;3;2;7;0;0;0;0;1;0;1;1;796329,9692;5835321,97;13,37505086;52,58698938
204892;11;2;2050802;Boxhagener Platz;2500833;2018;9;20;2;2;0;1;1;1;0;0;0;0;0;0;802292,0997;5827107,853;13,45531271;52,51008708
204893;11;7;7060602;Kirchstraße                                                                                         ;7601237;2018;9;16;4;3;5;3;0;1;1;0;0;0;0;0;797371,515;5816352,057;13,37343944;52,41637688
204894;11;7;7040402;Lindenhofsiedlung;7400822;2018;9;13;3;3;0;1;0;0;0;0;1;0;0;0;796814,7418;5821006,865;13,36941017;52,45840553
204895;11;9;9010302;Späthsfelde;9100306;2018;9;16;4;3;2;6;0;0;1;0;1;0;0;0;805475,099;5820477,707;13,49599502;52,4488914
204896;11;9;9030901;Dorf Altglienicke;9300920;2018;9;8;2;3;2;2;0;1;1;0;0;0;0;0;808096,8338;5816912,002;13,53116591;52,41546393
204897;11;7;7040403;Manteuffelstraße                                                                                    ;7400824;2018;9;16;4;3;5;3;0;0;1;0;1;0;0;0;797855,101;5821887,686;13,38546269;52,46573513
204898;11;6;6030503;Zehlendorf Mitte                                                                                    ;6300526;2018;9;7;2;3;5;2;0;1;1;0;0;0;0;0;789263,6411;5818038,508;13,25601759;52,43584208
204899;11;11;11030721;Rüdigerstraße;11300722;2018;9;14;6;3;5;2;0;1;1;0;0;0;0;0;803725,7765;5827558,473;13,47678418;52,51332955
204900;11;1;1011101;Stülerstraße                                                                                        ;1100101;2018;9;7;2;3;0;4;0;1;0;1;0;0;0;0;794997,9947;5826325,088;13,34745573;52,50706364
204901;11;3;3040508;Rosenthal;3400618;2018;9;13;4;3;5;3;0;0;1;0;0;0;1;0;796443,0144;5836394,832;13,37767472;52,59654473
204902;11;9;9051901;Dammvorstadt;9501939;2018;9;5;2;3;5;2;1;0;0;0;1;0;1;0;809941,3177;5821619,502;13,56256396;52,45661038
204903;11;12;12103218;Teichstraße;12100205;2018;9;9;2;3;2;6;0;0;1;0;0;0;0;0;794004,1382;5835323,112;13,34082061;52,58826162
204904;11;6;6030504;Teltower Damm;6300528;2018;9;13;4;3;5;3;0;1;1;0;0;0;0;0;790697,8197;5817496,519;13,27658415;52,43022265
204905;11;5;5020625;Borkumer Straße                                                                                     ;5200629;2018;9;16;2;2;6;7;0;0;1;1;0;0;0;0;784532,8037;5828657,955;13,19568077;52,53353931
204906;11;1;1011306;Heine-Viertel Ost;1100313;2018;9;8;6;3;3;6;0;0;1;0;1;0;0;1;799795,4284;5826996,032;13,41853434;52,5104626
204907;11;7;7010102;Nollendorfplatz;7100102;2018;9;10;4;2;5;2;0;1;1;0;0;0;0;0;795004,9798;5825637,166;13,34694883;52,50089312
204908;11;3;3020210;Herthaplatz;3200207;2018;9;14;1;3;5;3;0;1;1;0;0;0;0;0;798602,405;5835162,229;13,40834984;52,584315
204909;11;1;1011201;Wilhelmstraße                                                                                       ;1100205;2018;9;10;4;3;5;2;0;1;1;0;0;0;0;0;796964,6167;5827041,749;13,37698613;52,51242083
204910;11;4;4020313;Königin-Elisabeth-Straße;4200311;2018;9;15;4;2;6;4;0;0;0;1;1;0;0;0;790365,8678;5826008,78;13,27912358;52,50671306
204911;11;8;8020625;Handwerker-Siedlung;8200730;2018;9;15;1;3;3;6;0;0;1;0;0;0;0;0;801477,6213;5817982,596;13,43510217;52,4287459
204912;11;5;5020419;Magistratsweg;5200423;2018;9;14;1;3;5;2;0;0;1;0;0;0;0;0;780874,0292;5828325,651;13,14160237;52,53245756
204913;11;4;4030620;Alt-Lietzow;4300619;2018;9;13;6;3;2;6;0;0;1;0;1;0;0;0;792492,0733;5827169,464;13,31138155;52,51598252
204914;11;11;11030618;Fennpfuhl West;11300619;2018;9;14;1;3;1;7;0;0;1;0;0;0;0;0;803824,7027;5828977,127;13,47953314;52,5259894
204915;11;8;8030829;Gropiusstadt Nord;8300934;2018;9;14;4;3;2;6;0;0;1;0;0;0;0;0;802714,8394;5818129,154;13,45337625;52,42937639
204916;11;1;1011301;Charitéviertel;1100308;2018;9;12;6;3;1;5;0;1;1;0;0;0;0;0;797602,745;5828411,256;13,38758675;52,52434904
204917;11;1;1044201;Reinickendorfer Straße                                                                              ;1401044;2018;9;10;4;3;1;5;0;0;1;0;0;0;0;0;796402,3296;5831513,731;13,3727125;52,5528134
204918;11;6;6030503;Zehlendorf Mitte                                                                                    ;6300527;2018;9;14;1;3;5;5;0;0;1;0;0;0;0;0;791028,3522;5818729,233;13,28250521;52,44109842
204919;11;3;3040513;Schönholz;3400620;2018;9;15;4;3;0;3;0;1;1;0;0;0;0;0;797006,919;5833769,454;13,38362257;52,57270387
204920;11;8;8010404;Rixdorf;8100417;2018;9;15;4;3;5;2;0;1;1;0;0;0;0;0;802348,1271;5822761,626;13,45219229;52,47110067
204921;11;4;4061757;Forst Grunewald;4200207;2018;9;13;1;2;5;2;0;1;1;0;0;0;0;0;784992,0316;5822726,159;13,19735433;52,48011479
204922;11;3;3050925;Komponistenviertel Weißensee;3500936;2018;9;14;4;3;6;4;0;0;1;1;0;0;0;0;801850,8902;5831401,455;13,45272952;52,54881499
204923;11;2;2050801;Traveplatz;2500830;2018;9;13;1;3;5;3;0;0;1;0;0;0;0;0;802443,2634;5827416,172;13,45781348;52,51276675
204924;11;1;1033101;Soldiner Straße                                                                                     ;1300732;2018;9;14;4;3;6;4;0;0;1;1;0;0;0;0;797177,0262;5831956,747;13,38450157;52,55636237
204925;11;1;1022103;Westhafen;1200517;2018;9;14;4;3;5;3;0;1;1;0;0;0;0;0;793622,9486;5829145,337;13,32974381;52,53308754
204926;11;5;5020626;Adamstraße                                                                                          ;5200631;2018;9;11;1;3;5;2;0;1;1;0;0;0;0;0;784737,5705;5827492,889;13,19769361;52,52298639
204927;11;7;7040403;Manteuffelstraße                                                                                    ;7400823;2018;9;10;1;3;5;2;0;0;1;0;0;0;1;0;796915,6015;5822288,546;13,3720305;52,46983982
204928;11;8;8010211;Flughafenstraße;8100206;2018;9;14;4;3;5;3;0;0;1;0;1;0;0;0;800613,0543;5823773,627;13,42763795;52,48112918
204929;11;6;6040703;Nikolassee;6400737;2018;9;10;1;3;5;3;0;1;0;0;0;0;0;0;787701,6465;5821696,216;13,23625505;52,46945986
204930;11;1;1011201;Wilhelmstraße                                                                                       ;1100205;2018;9;8;6;3;1;5;0;1;1;0;0;0;0;1;797450,0193;5826850,195;13,38394658;52,51043929
204931;11;9;9020802;Köllnische Vorstadt                                                                                 ;9200819;2018;9;21;1;2;4;2;2;0;1;0;0;0;1;0;810031,6719;5820425,846;13,56278151;52,4458619
204932;11;4;4051446;Preußenpark;4501043;2018;9;10;4;3;1;5;0;1;0;0;0;0;1;0;792617,4928;5824842,332;13,31117915;52,49505317
